"parkson_urls_link","parkson_urls_date_date","parkson_urls_date_user","parkson_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 23, 2021 3:02 PM","MK76","Repot Parkson China. Woohoo....
Total operating revenues for the three months ended 31 March 2021 amounted to RMB1,303.8 million, representing an increase of RMB422.7.1 million or 48.0% as compared to the corresponding period of last year.
Same store sales (“SSS”) for the three months ended 31 March 2021 increased by 48.2% as compared to the corresponding period of last year.
The Group recorded total Gross Sales Proceeds (“GSP”) inclusive of value-added tax of RMB3,356.0 million for the three months ended 31 March 2021, representing an increase of 49.2% as compared to that of RMB2,248.8 million for the three months ended 31 March 2020.
Profit from operations for the three months ended 31 March 2021 was RMB117.7 million, a turnaround increase of RMB149.5 million as compared to a loss of RMB31.8 million for the corresponding period of last year.
Profit attributable to owners of the parent for the three months ended 31 March 2021 was RMB0.4 million, as compared to a loss of RMB146.7 million recorded for the three months ended 31 March 2020."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 23, 2021 4:15 PM","humble1102","Malaysia, Indonesia and Vietnam?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 23, 2021 4:31 PM","MK76","The rest will come next week. Indon Vietnam same same no hope. Malaysia last two quarters ok tis quarter shud be ok. Indon next quarter no more inside Parkson."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 24, 2021 8:39 PM","MK76","Next QR xde Indonesia. Cheers to all Parkson supporters"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 24, 2021 9:40 PM","moneykj","Still hold and still at positive position. See tomorrow can get some at 0.19 or not."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 24, 2021 11:48 PM","Eastern686","Parkson 该公司今日向交易所报备，当季表现逊色归咎于印尼营运录得1亿1700万令吉减值亏损，实则营运盈利录得4800万令吉；上财年同季净亏9233万2000令吉。"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 25, 2021 8:51 AM","MK76","Good good @moneykj. Byk nak collect low price knowing indon is out in next QR. Parkson 2021 will be profitable. 9 months positive 220M profits and satu quarter lagi. Merocket"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=235","May 25, 2021 5:14 PM","moneykj","Aiya...not many panic selling. Some more close unchanged. Disappointed."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","May 25, 2021 10:06 PM","MK76","Hehe @moneykj. I tink no one will sell parkson now with news of Indon close. next qr can green bro. satgi limit up"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","May 25, 2021 10:27 PM","Mabel","#moneykj Still hold and still at positive position. See tomorrow can get some at 0.19 or not.
24/05/2021 9:40 PM
0.19 to many waiting...
Mabel collected at 0.195...
Let see how far it can go this time..
Yes it's positive for Mabel too
Meow"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","May 26, 2021 9:41 PM","Skywalker00","Weird... somehow they want to push it down with Indonesia impairment which was to be in next Quarter supposedly... but tak jadi...."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","May 27, 2021 7:08 AM","MK76","dok tunggu ape lagi? sauk je."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","May 28, 2021 3:33 PM","MK76","sunyi je kat sini. Nak merocket baru meriah kut?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","May 30, 2021 9:20 PM","Revine","Total lockdown in coming for two weeks and it may be extended more as the case are out of control. Will Parkson survive? Current quarter result is a no-no. And what their management next move will be? Shouldn't they have a meeting of some sort and prepare for the worst? or are they gonna stick to their current business operation without any improvement to maintain profitable?
Do anyone know what they are planning?
Willing to share it?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","May 30, 2021 9:21 PM","DickyMe",""
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","May 31, 2021 5:29 AM","MK76","wakakaka. chance to buy lower!"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","May 31, 2021 10:13 AM","Leesk","parkson is old school mgt. Need to rejuvenate the whole team esp william cheng"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","May 31, 2021 3:43 PM","Valgrovest","Wonder who still want to buy this counter - Indonesia big problem, Msian ops incurred losses in last QR and now total lockdown and store cannot open. If still can run, better run. If not, likely to be stuck for a long time."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","Jun 1, 2021 9:25 AM","MK76","I wan to buy lower. Parkson gogogo. next QR indon deconsolidate. woohooo. Vietnam next plzzzz"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","Jun 1, 2021 1:21 PM","Skywalker00","They are slowly cutting out the cancer , as long as they keep doing it with minimal impact to their NTA okay la... only worry is their big big loans taken but conditional ..."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","Jun 1, 2021 2:56 PM","Mabel","This counter is a goreng counter..
Only good for trading purposes
Meow"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","Jun 1, 2021 2:58 PM","Mabel","Good counter to test your trading skills
Meow"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","Jun 2, 2021 10:03 AM","MK76","tenkiu @mabel. gitu rupanya."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","Jun 2, 2021 11:09 PM","Valgrovest","https://www.bursamalaysia.com/market_information/announcements/company...
Company admitted business badly impacted by lockdown and cant even quantify the impact. Like that koyak lor !"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","Jun 3, 2021 8:31 AM","humble1102","Hold for recovery."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","Jun 3, 2021 8:58 AM","MK76","Parkson gogogo."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","Jun 3, 2021 11:58 AM","8888_","Agree 100%.
humble1102 Hold for recovery.
03/06/2021 8:31 AM"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","Jun 3, 2021 11:59 AM","8888_","RM50 charge for retail workers to receive Covid-19 vaccination is to defray costs, says association
https://www.thestar.com.my/news/nation/2021/06/02/rm50-charge-for-reta..."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","Jun 3, 2021 1:02 PM","yoyo","to me it is responsible answer from mgmt saying they can't quantify the impact, anyone say they can is bluffing. The shareholders need to justify the situation and to continue with Parkson or not"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","Jun 8, 2021 4:05 PM","Heungheungloveyou","One of the potential privatize candidate"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","Jun 14, 2021 10:54 AM","avocado123","good counter for recovery trend. definitely will go up after all shop in mall allow to operate"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","Jun 14, 2021 11:17 AM","Valgrovest","Avoid for the time being. Will take a bit of time to recover as prospect is so gloomy with the total lock down. Hope they wont keep extending."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","Jun 14, 2021 6:51 PM","moneykj","Management say cannot guarantee profit but diam diam dia push. Pandai."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","Jun 15, 2021 9:44 AM","MK76","agree with u @moneykj. someone eat a lot recently. pp?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","Jun 15, 2021 11:58 AM","MK76","wokay @jackma123. I waiting announce no pn17 with indon tutup. tayor!"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","Jun 15, 2021 5:02 PM","Leesk","parkson is better off to exit indo and vietnam. so many years losess no chance of turning around"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","Jun 15, 2021 5:44 PM","Valgrovest","company also selling treasury shares...maybe short of cash as business cannot operate but burning cash. By right they should be buying back shares if prices is undervalued"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","Jun 16, 2021 9:50 AM","MK76","@valgrovest - my fren tell me pn17 criteria. sell treasury share and close indon can improve the criteria - equity and liability. detail I dunno. he say pp can help also. but dunno pp apa jadi no new"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","Jun 16, 2021 10:02 AM","KuChoy","Little KuChoy thinks waiting for recovery is so slow, you can wait until your neck as long as a giraffe. It's not the question of how to survive through the pandemic, it's about how to adapt and live together with them. Haiyah, cannot go shopping in reality, little KuChoy also feels very sad."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","Jun 16, 2021 10:12 PM","Firefighter","Bye bye vietnam.. hopefully the sale will be done by july!"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","Jun 16, 2021 10:13 PM","Firefighter","OTHERS | https://www.klsescreener.com/v2/announcements/view/3377661"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","Jun 17, 2021 6:02 AM","moneykj","Market is looking forward 6 months or may be 1 year ahead. If everything is very clear, do you think you can get current price?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","Jun 17, 2021 11:37 AM","MK76","leaking from Indonesia is fixed, fixing Vietnam leaks. gogogo Parkson"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","Jun 17, 2021 11:59 AM","yoyo","we can see BOD is working hard to turn around the company."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","Jun 17, 2021 4:28 PM","MK76","parkson hong kong merocket! Parkson Malaysia gogogo"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","Jun 18, 2021 7:33 AM","moneykj","Today maintain the price enough. The volume not so high yet. Next week more to come. Also closely monitoring Solid 5242."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","Jun 18, 2021 7:47 AM","moneykj","MK76 agree with u @moneykj. someone eat a lot recently. pp?
15/06/2021 9:44 AM
_______________________________________________________
Sure want to makan cheap chips la. China section once earning 200m and loss making few years later. Now picking up again earns more than 50m consistently and hits 100m in q2. With closing down Myanmar, and coming Vietnam, Indon and some of Malaysia stores, 50m net every q is not a problem. Sendiri kira berapa PE dia la."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","Jun 18, 2021 10:22 AM","MK76","orait @moneykj. Aku peram sampai singgit"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","Jun 18, 2021 5:15 PM","moneykj","Aiyo close green ar.....more than expected"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","Jun 18, 2021 5:38 PM","Sharkdudu","Bila mau goreng ini kaunter moneykj?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","Jun 19, 2021 12:29 AM","Mabel","Yup..
I'm waiting for the goreng too..
Meow"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","Jun 19, 2021 11:36 AM","moneykj","Sharkdudu Bila mau goreng ini kaunter moneykj?
18/06/2021 5:38 PM
____________________________________________
Exact date must ask operator leh....I can say is, in 2 weeks time, fingers crossed..."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","Jun 20, 2021 1:46 PM","Sharkdudu","Lets hope for the best guys. Hopefully we can something this week."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","Jun 20, 2021 1:48 PM","Sharkdudu","See*"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","Jun 21, 2021 1:11 PM","Revine","Parkson share price have potential to continue its uptrend from last February. (If nothing happen)"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","Jun 22, 2021 4:00 PM","handsomejs","How is it"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","Jun 22, 2021 4:00 PM","handsomejs","Apa cerita sekarang"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=236","Jun 23, 2021 3:52 PM","Valgrovest","Parkson's Boss punya cerita below:
https://klse.i3investor.com/blogs/savemalaysia/2021-06-23-story-h15669..."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=237","Jun 24, 2021 2:53 PM","MK76","800 kaunter merah. Malaysia boleh!"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=237","Jun 24, 2021 10:57 PM","Lschung","@moneykj..may I know ur opinion parkson target price?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=237","Jun 25, 2021 10:55 AM","Valgrovest","With the high number of covid cases and lockdown expected to to continue further, parkson cannot operate ....price is expected to retreat back 10 sen. Note also China economy is slowing down."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=237","Jul 3, 2021 5:40 PM","Stockmoneyklse","At current prices parkson is taking off soon"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=237","Jul 4, 2021 2:26 PM","Valgrovest","You mean taking off private...?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=237","Jul 4, 2021 11:52 PM","Axia77","Anytime"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=237","Jul 23, 2021 3:27 PM","Leesk","The market value of the share investment on the Hongkong listed share is more than the market holdings in malaysia"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=237","Jul 23, 2021 3:28 PM","Leesk","so Willian cheng can privatise parkson holdings bhd in malaysia"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=237","Aug 16, 2021 3:52 PM","BursaTornado","Why Parkson tak naik lagi?
Sudah reopen.
Everybody can shop happily with Parkson and Covid."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=237","Aug 17, 2021 10:00 AM","jebatintrovert","Today already move to the moon. I pray that it will breakout."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=237","Aug 17, 2021 4:34 PM","Eastern686","Ya up up up Parkson."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=237","Aug 19, 2021 11:21 AM","MasterYoda","Ok in at 0.195,wah Mabel also play penny stock ahh ke ke ke,Goreng Goreng soon :)"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=237","Aug 20, 2021 1:28 AM","Axia77","Trust me.. 60sen coming soon."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=237","Aug 20, 2021 7:53 PM","Nurimran87","Please Parkson. Dont let us Down."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=237","Aug 23, 2021 10:42 PM","Mabel","#MasterYoda Ok in at 0.195,wah Mabel also play penny stock ahh ke ke ke,Goreng Goreng soon :)
19/08/2021 11:21 AM
Yes, with opening of economy, this Wang got potential MasterYoda.
Mabel always allocate 20% Fund for Potential Goreng Stock. The return can be easily 3 digit ROI..
Buy when it is dirt cheap...another DNEX in the making...
Meow Meow Meow"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=237","Aug 24, 2021 9:32 AM","kelvin61","Parkson is expected to report a profit in June 21 quarter. PRA and PRGL both reported profits. Price should go back above 20 sen easily when result is announced soon, cheers."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=237","Aug 24, 2021 11:23 AM","Mabel","#kelvin61 Parkson is expected to report a profit in June 21 quarter. PRA and PRGL both reported profits. Price should go back above 20 sen easily when result is announced soon, cheers.
24/08/2021 9:32 AM
Thanks kevin61
PARKSON Holdings Bhd surprised investors and analysts when it announced on July 15 that it would be undertaking an internal reorganisation of its group structure that would see its 67.6% Singapore-listed Parkson Retail Asia (PRA) moved to its 52.7% Hong Kong-listed Parkson Retail Group Ltd (PRGL).
Parkson is expected to report a profit next quarter. PRA and PRGL both reported profits. Price should go back above 20 sen easily when result is announced soon, cheers.
Meow"
